dataset,mode,sequence_index,sequence_kind,payload_index,char_index,bit_in_char,bit_sent,cycle,e1_mean,e2_mean,e3_mean,cons_mean,e1_minus_e2,e1_minus_e3,e2_minus_e3,e1_ratio_e2,e2_ratio_e1,e1_share,e2_share,e3_share,e1_var,e2_var,e3_var,cons_var,e1_flicker,e2_flicker,e3_flicker,cons_flicker,cycle_scope
PHAN_STRICT_POSTHOC,RAW,31,PAYLOAD,15,0,3,0,0,0.029296875,0.03125,0.03515625,0.095703125,-0.001953125,-0.005859375,-0.00390625,0.9374700009599692,1.0666302590204921,0.3061192503457923,0.32652720036884514,0.3673431004149508,0.028438568115234375,0.0302734375,0.0339202880859375,0.10216903686523438,0.0547945205479452,0.05870841487279843,0.07045009784735812,0.1643835616438356,cycle
PHAN_STRICT_POSTHOC,RAW,32,PAYLOAD,16,1,3,0,0,0.0390625,0.025390625,0.021484375,0.0859375,0.013671875,0.017578125,0.00390625,1.5384009491318495,0.649983360425973,0.45454016535080316,0.29545110747802206,0.24999709094294176,0.03753662109375,0.024745941162109375,0.021022796630859375,0.09027099609375,0.07045009784735812,0.046966731898238745,0.043052837573385516,0.15264187866927592,cycle
PHAN_STRICT_POSTHOC,RAW,33,PAYLOAD,17,2,3,1,0,0.025390625,0.029296875,0.0390625,0.09375,-0.00390625,-0.013671875,-0.009765625,0.8666370854541497,1.153800711848887,0.27083044447525895,0.3124966667022218,0.4166622222696291,0.024745941162109375,0.028438568115234375,0.03753662109375,0.0966796875,0.050880626223091974,0.0547945205479452,0.07436399217221135,0.17221135029354206,cycle
PHAN_STRICT_POSTHOC,RAW,34,PAYLOAD,18,3,3,1,0,0.03125,0.04296875,0.04296875,0.1171875,-0.01171875,-0.01171875,0.0,0.7272558020467887,1.374956001407955,0.26666439113052903,0.3666635378044774,0.3666635378044774,0.0302734375,0.0411224365234375,0.0411224365234375,0.12298583984375,0.06262230919765166,0.08610567514677103,0.08610567514677103,0.22700587084148727,cycle
PHAN_STRICT_POSTHOC,RAW,35,PAYLOAD,19,4,3,1,0,0.02734375,0.046875,0.029296875,0.103515625,-0.01953125,-0.001953125,0.017578125,0.5833208891543646,1.7142230227008841,0.2641483916230847,0.4528258142110023,0.28301613388187646,0.0265960693359375,0.044677734375,0.028438568115234375,0.10842514038085938,0.050880626223091974,0.09393346379647749,0.05870841487279843,0.1917808219178082,cycle
PHAN_STRICT_POSTHOC,RAW,36,PAYLOAD,20,0,4,1,0,0.03125,0.052734375,0.021484375,0.10546875,-0.021484375,0.009765625,0.03125,0.5925813554942958,1.6874460017279447,0.2962934869950863,0.4999952593042081,0.20370177230912181,0.0302734375,0.049953460693359375,0.021022796630859375,0.1099700927734375,0.06262230919765166,0.09784735812133072,0.043052837573385516,0.1917808219178082,cycle
PHAN_STRICT_POSTHOC,RAW,37,PAYLOAD,21,1,4,0,0,0.037109375,0.03125,0.0234375,0.091796875,0.005859375,0.013671875,0.0078125,1.1874620012159611,0.8420825712486063,0.40425091539428337,0.34042182348992284,0.25531636761744214,0.035732269287109375,0.0302734375,0.02288818359375,0.09899520874023438,0.07045009784735812,0.05870841487279843,0.046966731898238745,0.17221135029354206,cycle
PHAN_STRICT_POSTHOC,RAW,38,PAYLOAD,22,2,4,1,0,0.046875,0.044921875,0.037109375,0.12890625,0.001953125,0.009765625,0.0078125,1.0434550326531862,0.9583128893250277,0.36363354272160797,0.34848214510820763,0.2878765546546063,0.044677734375,0.042903900146484375,0.035732269287109375,0.1279144287109375,0.09001956947162426,0.0821917808219178,0.07436399217221135,0.22309197651663404,cycle
PHAN_STRICT_POSTHOC,RAW,39,PAYLOAD,23,3,4,0,0,0.0390625,0.037109375,0.046875,0.123046875,0.001953125,-0.0078125,-0.009765625,1.052603214060758,0.9499756806225761,0.31745773748632394,0.30158485061200774,0.3809492849835887,0.03753662109375,0.035732269287109375,0.044677734375,0.12353134155273438,0.07632093933463796,0.07045009784735812,0.0821917808219178,0.21330724070450097,cycle
PHAN_STRICT_POSTHOC,RAW,40,PAYLOAD,24,4,4,0,0,0.046875,0.046875,0.033203125,0.126953125,0.0,0.013671875,0.013671875,0.9999786671217681,0.9999786671217681,0.36922786085131143,0.36922786085131143,0.2615364014363456,0.044677734375,0.044677734375,0.032100677490234375,0.15380477905273438,0.09001956947162426,0.09001956947162426,0.06262230919765166,0.2191780821917808,cycle
PHAN_STRICT_POSTHOC,RAW,41,PAYLOAD,25,0,5,0,0,0.05078125,0.056640625,0.025390625,0.1328125,-0.005859375,0.025390625,0.03125,0.8965358956421183,1.1153626513200972,0.38235006230541324,0.42646737718680705,0.19117503115270662,0.0482025146484375,0.053432464599609375,0.024745941162109375,0.13861083984375,0.09393346379647749,0.10567514677103718,0.050880626223091974,0.23483365949119372,cycle
PHAN_STRICT_POSTHOC,RAW,42,PAYLOAD,26,1,5,0,0,0.033203125,0.048828125,0.03515625,0.1171875,-0.015625,-0.001953125,0.013671875,0.6799860738852068,1.4705439459705685,0.28333091557618706,0.4166631111414516,0.29999744002184514,0.032100677490234375,0.046443939208984375,0.0339202880859375,0.13470458984375,0.06653620352250489,0.09001956947162426,0.07045009784735812,0.21135029354207435,cycle
PHAN_STRICT_POSTHOC,RAW,43,PAYLOAD,27,2,5,1,0,0.041015625,0.041015625,0.041015625,0.123046875,0.0,0.0,0.0,0.9999756196420354,0.9999756196420354,0.3333306243606401,0.3333306243606401,0.3333306243606401,0.039333343505859375,0.039333343505859375,0.039333343505859375,0.11962509155273438,0.07045009784735812,0.0821917808219178,0.0821917808219178,0.2035225048923679,cycle
PHAN_STRICT_POSTHOC,RAW,44,PAYLOAD,28,3,5,1,0,0.033203125,0.046875,0.03515625,0.115234375,-0.013671875,-0.001953125,0.01171875,0.7083182225445857,1.4117221881317457,0.2881330928111268,0.4067761310274731,0.30508209827060484,0.032100677490234375,0.044677734375,0.0339202880859375,0.11758041381835938,0.06653620352250489,0.08610567514677103,0.07045009784735812,0.2035225048923679,cycle
PHAN_STRICT_POSTHOC,RAW,45,PAYLOAD,29,4,5,0,0,0.03125,0.037109375,0.03125,0.099609375,-0.005859375,0.0,0.005859375,0.8420825712486063,1.1874620012159611,0.31372234066983484,0.3725452795454289,0.31372234066983484,0.0302734375,0.035732269287109375,0.0302734375,0.11312484741210938,0.06262230919765166,0.07436399217221135,0.05870841487279843,0.1917808219178082,cycle
PHAN_STRICT_POSTHOC,RAW,46,PAYLOAD,30,0,6,1,0,0.02734375,0.056640625,0.041015625,0.125,-0.029296875,-0.013671875,0.015625,0.48275009765344834,2.0713528190969015,0.2187482500139999,0.45312137502899974,0.32812237502099983,0.0265960693359375,0.053432464599609375,0.039333343505859375,0.1328125,0.0547945205479452,0.1095890410958904,0.0821917808219178,0.23483365949119372,cycle
PHAN_STRICT_POSTHOC,RAW,47,PAYLOAD,31,1,6,0,0,0.048828125,0.033203125,0.046875,0.12890625,0.015625,0.001953125,-0.013671875,1.4705439459705685,0.6799860738852068,0.3787849403350083,0.25757375942780564,0.36363354272160797,0.046443939208984375,0.032100677490234375,0.044677734375,0.1240081787109375,0.09001956947162426,0.06653620352250489,0.09393346379647749,0.23874755381604695,cycle
PHAN_STRICT_POSTHOC,RAW,48,PAYLOAD,32,2,6,1,0,0.0390625,0.033203125,0.02734375,0.099609375,0.005859375,0.01171875,0.005859375,1.1764351567764546,0.8499782405570417,0.39215292583729355,0.3333299869616995,0.2745070480861055,0.03753662109375,0.032100677490234375,0.0265960693359375,0.10140609741210938,0.07240704500978473,0.06653620352250489,0.050880626223091974,0.18199608610567514,cycle
PHAN_STRICT_POSTHOC,RAW,49,PAYLOAD,33,3,6,0,0,0.041015625,0.03515625,0.02734375,0.103515625,0.005859375,0.013671875,0.0078125,1.1666334824253888,0.8571219596931732,0.396222587434627,0.33961936065825177,0.2641483916230847,0.039333343505859375,0.0339202880859375,0.0265960693359375,0.10061264038085938,0.07827788649706457,0.06653620352250489,0.0547945205479452,0.18786692759295498,cycle
PHAN_STRICT_POSTHOC,RAW,50,PAYLOAD,34,4,6,1,0,0.041015625,0.03515625,0.0234375,0.099609375,0.005859375,0.017578125,0.01171875,1.1666334824253888,0.8571219596931732,0.41176057212915823,0.3529376332535642,0.23529175550237613,0.039333343505859375,0.0339202880859375,0.02288818359375,0.10140609741210938,0.07436399217221135,0.06653620352250489,0.043052837573385516,0.1761252446183953,cycle
PHAN_STRICT_POSTHOC,RAW,51,PAYLOAD,35,0,7,0,0,0.01953125,0.037109375,0.04296875,0.099609375,-0.017578125,-0.0234375,-0.005859375,0.526301607030379,1.899902724980481,0.19607646291864678,0.3725452795454289,0.4313682184210229,0.0191497802734375,0.035732269287109375,0.0411224365234375,0.10531234741210938,0.03913894324853229,0.07045009784735812,0.07827788649706457,0.18786692759295498,cycle
PHAN_STRICT_POSTHOC,RAW,52,PAYLOAD,36,1,7,1,0,0.0390625,0.033203125,0.029296875,0.1015625,0.005859375,0.009765625,0.00390625,1.1764351567764546,0.8499782405570417,0.3846115976704229,0.3269198580198595,0.2884586982528172,0.03753662109375,0.032100677490234375,0.028438568115234375,0.09515380859375,0.07436399217221135,0.06262230919765166,0.05870841487279843,0.18395303326810175,cycle
PHAN_STRICT_POSTHOC,RAW,53,PAYLOAD,37,2,7,0,0,0.041015625,0.025390625,0.03125,0.09765625,0.015625,0.009765625,-0.005859375,1.615320996588442,0.6190325264450696,0.41999569924403973,0.2599973376272627,0.3199967232335541,0.039333343505859375,0.024745941162109375,0.0302734375,0.0998382568359375,0.0821917808219178,0.046966731898238745,0.06262230919765166,0.18395303326810175,cycle
PHAN_STRICT_POSTHOC,RAW,54,PAYLOAD,38,3,7,1,0,0.04296875,0.033203125,0.037109375,0.11328125,0.009765625,0.005859375,-0.00390625,1.2940786724541002,0.772709289674713,0.37930699646237603,0.2931008609027451,0.3275833151265975,0.0411224365234375,0.032100677490234375,0.035732269287109375,0.1160736083984375,0.08610567514677103,0.06262230919765166,0.07436399217221135,0.2035225048923679,cycle
PHAN_STRICT_POSTHOC,RAW,55,PAYLOAD,39,4,7,1,0,0.03515625,0.041015625,0.0390625,0.115234375,-0.005859375,-0.00390625,0.001953125,0.8571219596931732,1.1666334824253888,0.30508209827060484,0.355929114649039,0.33898010918956095,0.0339202880859375,0.039333343505859375,0.03753662109375,0.11758041381835938,0.07045009784735812,0.07436399217221135,0.07827788649706457,0.20743639921722112,cycle
PHAN_STRICT_POSTHOC,RAW,56,PAYLOAD,40,0,8,0,0,0.0390625,0.0390625,0.03515625,0.11328125,0.0,0.00390625,0.00390625,0.9999744006553432,0.9999744006553432,0.34482454223852366,0.34482454223852366,0.31034208801467134,0.03753662109375,0.03753662109375,0.0339202880859375,0.1160736083984375,0.07827788649706457,0.07436399217221135,0.07045009784735812,0.19569471624266144,cycle
PHAN_STRICT_POSTHOC,RAW,57,PAYLOAD,41,1,8,1,0,0.041015625,0.0390625,0.02734375,0.107421875,0.001953125,0.013671875,0.01171875,1.0499731206881104,0.9523577329924147,0.3818146274711043,0.3636329785439088,0.2545430849807362,0.039333343505859375,0.03753662109375,0.0265960693359375,0.11931991577148438,0.0821917808219178,0.07436399217221135,0.05283757338551859,0.20156555772994128,cycle
PHAN_STRICT_POSTHOC,RAW,58,PAYLOAD,42,2,8,0,0,0.044921875,0.029296875,0.033203125,0.107421875,0.015625,0.01171875,-0.00390625,1.5332809973419574,0.6521593954082413,0.41817792532549514,0.2727247339079316,0.3090880317623225,0.042903900146484375,0.028438568115234375,0.032100677490234375,0.11150741577148438,0.09001956947162426,0.0547945205479452,0.06653620352250489,0.2035225048923679,cycle
PHAN_STRICT_POSTHOC,RAW,59,PAYLOAD,43,3,8,1,0,0.04296875,0.033203125,0.044921875,0.12109375,0.009765625,-0.001953125,-0.01171875,1.2940786724541002,0.772709289674713,0.35483577942066025,0.27419128409778293,0.37096467848523573,0.0411224365234375,0.032100677490234375,0.042903900146484375,0.1220550537109375,0.0821917808219178,0.05870841487279843,0.08610567514677103,0.22309197651663404,cycle
PHAN_STRICT_POSTHOC,RAW,60,PAYLOAD,44,4,8,1,0,0.046875,0.0390625,0.02734375,0.11328125,0.0078125,0.01953125,0.01171875,1.1999692807864117,0.8333155559348067,0.4137894506862284,0.34482454223852366,0.24137717956696658,0.044677734375,0.03753662109375,0.0265960693359375,0.1199798583984375,0.09393346379647749,0.07436399217221135,0.050880626223091974,0.2035225048923679,cycle
PHAN_STRICT_POSTHOC,RAW,0,HEADER,-1,-1,-1,0,1,0.0390625,0.029296875,0.02734375,0.095703125,0.009765625,0.01171875,0.001953125,1.3332878237756152,0.7499808004915074,0.4081590004610564,0.3061192503457923,0.2857113003227395,0.03753662109375,0.028438568115234375,0.0265960693359375,0.09435653686523438,0.07240704500978473,0.05870841487279843,0.050880626223091974,0.17416829745596868,cycle
PHAN_STRICT_POSTHOC,RAW,1,HEADER,-1,-1,-1,1,1,0.048828125,0.041015625,0.02734375,0.1171875,0.0078125,0.021484375,0.013671875,1.1904471662405183,0.8399827971523143,0.4166631111414516,0.34999701335881933,0.2333313422392129,0.046443939208984375,0.039333343505859375,0.0265960693359375,0.11517333984375,0.09393346379647749,0.0821917808219178,0.046966731898238745,0.21526418786692758,cycle
PHAN_STRICT_POSTHOC,RAW,2,HEADER,-1,-1,-1,0,1,0.0390625,0.02734375,0.037109375,0.103515625,0.01171875,0.001953125,-0.009765625,1.42851918558407,0.6999820804587402,0.3773548451758353,0.2641483916230847,0.3584871029170435,0.03753662109375,0.0265960693359375,0.035732269287109375,0.11233139038085938,0.07436399217221135,0.050880626223091974,0.07045009784735812,0.19569471624266144,cycle
PHAN_STRICT_POSTHOC,RAW,3,HEADER,-1,-1,-1,1,1,0.033203125,0.046875,0.01953125,0.099609375,-0.013671875,0.013671875,0.02734375,0.7083182225445857,1.4117221881317457,0.3333299869616995,0.47058351100475226,0.19607646291864678,0.032100677490234375,0.044677734375,0.0191497802734375,0.10921859741210938,0.060665362035225046,0.08610567514677103,0.03522504892367906,0.1780821917808219,cycle
PHAN_STRICT_POSTHOC,RAW,4,HEADER,-1,-1,-1,0,1,0.029296875,0.037109375,0.0390625,0.10546875,-0.0078125,-0.009765625,-0.001953125,0.7894524105455685,1.2666234325868344,0.2777751440578934,0.35184851580666493,0.37036685874385783,0.028438568115234375,0.035732269287109375,0.03753662109375,0.1138763427734375,0.0547945205479452,0.07436399217221135,0.07827788649706457,0.19960861056751467,cycle
PHAN_STRICT_POSTHOC,RAW,5,HEADER,-1,-1,-1,1,1,0.05078125,0.044921875,0.0390625,0.134765625,0.005859375,0.01171875,0.005859375,1.1304096187076182,0.884597964840077,0.37680879817239615,0.33333085992173506,0.28985292167107396,0.0482025146484375,0.042903900146484375,0.03753662109375,0.12832260131835938,0.09393346379647749,0.08414872798434442,0.07436399217221135,0.2446183953033268,cycle
PHAN_STRICT_POSTHOC,RAW,6,HEADER,-1,-1,-1,0,1,0.04296875,0.041015625,0.041015625,0.125,0.001953125,0.001953125,0.0,1.0475935062916562,0.9545232401864102,0.3437472500219998,0.32812237502099983,0.32812237502099983,0.0411224365234375,0.039333343505859375,0.039333343505859375,0.1171875,0.07827788649706457,0.0821917808219178,0.08023483365949119,0.2172211350293542,cycle
PHAN_STRICT_POSTHOC,RAW,7,HEADER,-1,-1,-1,1,1,0.0390625,0.052734375,0.037109375,0.12890625,-0.013671875,0.001953125,0.015625,0.7407266943678698,1.3499654408847133,0.30302795226800666,0.409087735561809,0.2878765546546063,0.03753662109375,0.049953460693359375,0.035732269287109375,0.1318206787109375,0.07045009784735812,0.09784735812133072,0.07436399217221135,0.22309197651663404,cycle
PHAN_STRICT_POSTHOC,RAW,8,HEADER,-1,-1,-1,0,1,0.056640625,0.052734375,0.0234375,0.1328125,0.00390625,0.033203125,0.029296875,1.074053706833411,0.9310180454745075,0.42646737718680705,0.3970558339325445,0.17646925952557532,0.053432464599609375,0.049953460693359375,0.02288818359375,0.13079833984375,0.10176125244618395,0.09784735812133072,0.046966731898238745,0.2309197651663405,cycle
PHAN_STRICT_POSTHOC,RAW,9,HEADER,-1,-1,-1,1,1,0.04296875,0.02734375,0.01953125,0.08984375,0.015625,0.0234375,0.0078125,1.571371104142477,0.6363488267909401,0.47825554637304907,0.3043444386010312,0.2173888847150223,0.0411224365234375,0.0265960693359375,0.0191497802734375,0.0817718505859375,0.07827788649706457,0.050880626223091974,0.03913894324853229,0.15655577299412915,cycle
PHAN_STRICT_POSTHOC,RAW,10,HEADER,-1,-1,-1,0,1,0.04296875,0.0390625,0.037109375,0.119140625,0.00390625,0.005859375,0.001953125,1.0999718407208776,0.9090697525584859,0.3606527105870849,0.32786610053371357,0.3114727955070279,0.0411224365234375,0.03753662109375,0.035732269287109375,0.12057113647460938,0.08610567514677103,0.07827788649706457,0.06653620352250489,0.21526418786692758,cycle
PHAN_STRICT_POSTHOC,RAW,11,HEADER,-1,-1,-1,1,1,0.03125,0.0390625,0.029296875,0.099609375,-0.0078125,0.001953125,0.009765625,0.7999795205242746,1.249960001279959,0.31372234066983484,0.39215292583729355,0.29411469437797017,0.0302734375,0.03753662109375,0.028438568115234375,0.10140609741210938,0.06262230919765166,0.07827788649706457,0.05870841487279843,0.18003913894324852,cycle
PHAN_STRICT_POSTHOC,RAW,12,HEADER,-1,-1,-1,0,1,0.03125,0.033203125,0.02734375,0.091796875,-0.001953125,0.00390625,0.005859375,0.9411481254211638,1.0624660010879652,0.34042182348992284,0.361698187458043,0.29786909555368246,0.0302734375,0.032100677490234375,0.0265960693359375,0.09508895874023438,0.05675146771037182,0.06653620352250489,0.0547945205479452,0.17416829745596868,cycle
PHAN_STRICT_POSTHOC,RAW,13,HEADER,-1,-1,-1,1,1,0.017578125,0.033203125,0.021484375,0.072265625,-0.015625,-0.00390625,0.01171875,0.5293958205494046,1.888781438211515,0.24323987732926505,0.45945310162194514,0.2972931834024351,0.017269134521484375,0.032100677490234375,0.021022796630859375,0.08266830444335938,0.03522504892367906,0.06653620352250489,0.043052837573385516,0.14481409001956946,cycle
PHAN_STRICT_POSTHOC,RAW,14,HEADER,-1,-1,-1,0,1,0.041015625,0.037109375,0.02734375,0.10546875,0.00390625,0.013671875,0.009765625,1.105233374763796,0.9047398463427939,0.38888520168105073,0.35184851580666493,0.2592568011207005,0.039333343505859375,0.035732269287109375,0.0265960693359375,0.0982513427734375,0.0821917808219178,0.07045009784735812,0.050880626223091974,0.18395303326810175,cycle
PHAN_STRICT_POSTHOC,RAW,15,HEADER,-1,-1,-1,1,1,0.0234375,0.02734375,0.033203125,0.083984375,-0.00390625,-0.009765625,-0.005859375,0.8571115113504421,1.16661689101265,0.2790664446041945,0.32557751870489354,0.3953441298559422,0.02288818359375,0.0265960693359375,0.032100677490234375,0.08083724975585938,0.046966731898238745,0.050880626223091974,0.06653620352250489,0.16046966731898238,cycle
PHAN_STRICT_POSTHOC,RAW,16,PAYLOAD,0,0,0,0,1,0.05078125,0.041015625,0.029296875,0.12109375,0.009765625,0.021484375,0.01171875,1.2380650528901391,0.8076764026800702,0.41935137567896213,0.3387068803560848,0.241933485968632,0.0482025146484375,0.039333343505859375,0.028438568115234375,0.1220550537109375,0.09980430528375733,0.08023483365949119,0.0547945205479452,0.2191780821917808,cycle
PHAN_STRICT_POSTHOC,RAW,17,PAYLOAD,1,1,0,1,1,0.03125,0.033203125,0.04296875,0.107421875,-0.001953125,-0.01171875,-0.009765625,0.9411481254211638,1.0624660010879652,0.29090638283512704,0.3090880317623225,0.3999962763982997,0.0302734375,0.032100677490234375,0.0411224365234375,0.11150741577148438,0.06262230919765166,0.06262230919765166,0.0821917808219178,0.19960861056751467,cycle
