dataset,mode,cycle,decoder,sequence_index,bit_true,bit_pred_hard,cost0,cost1,margin,payload_index,char_index,bit_in_char
NULO,RAW,2,soft_vector_codebook,37,0,1,16.119422347040867,11.834499694474466,4.284922652566401,21.0,1.0,4.0
NULO,RAW,2,soft_vector_codebook,38,1,0,10.450446245521027,21.72062098230106,11.270174736780033,22.0,2.0,4.0
NULO,RAW,2,soft_vector_codebook,39,0,1,17.545656230331602,3.6723845793438987,13.873271650987704,23.0,3.0,4.0
NULO,RAW,2,soft_vector_codebook,40,0,0,9.576446434478331,18.82763219633051,9.251185761852177,24.0,4.0,4.0
NULO,RAW,2,soft_vector_codebook,41,0,1,6.388797131430262,4.259435513209516,2.129361618220746,25.0,0.0,5.0
NULO,RAW,2,soft_vector_codebook,42,0,0,53.33663028587194,61.21722863843976,7.880598352567816,26.0,1.0,5.0
NULO,RAW,2,soft_vector_codebook,43,1,1,38.63546270726111,37.72589513761424,0.9095675696468746,27.0,2.0,5.0
NULO,RAW,2,soft_vector_codebook,44,1,0,25.147316724170004,26.11569482210102,0.9683780979310157,28.0,3.0,5.0
NULO,RAW,2,soft_vector_codebook,45,0,0,27.58522731165012,41.81306249808259,14.227835186432468,29.0,4.0,5.0
NULO,RAW,2,soft_vector_codebook,46,1,1,21.817543796217223,17.18923002506824,4.6283137711489815,30.0,0.0,6.0
NULO,RAW,2,soft_vector_codebook,47,0,0,6.269439942603736,11.508628696155672,5.239188753551936,31.0,1.0,6.0
NULO,RAW,2,soft_vector_codebook,48,1,0,47.20515457567163,63.69770313560771,16.492548559936083,32.0,2.0,6.0
NULO,RAW,2,soft_vector_codebook,49,0,0,27.55494862632807,29.68421373782603,2.1292651114979613,33.0,3.0,6.0
NULO,RAW,2,soft_vector_codebook,50,1,0,19.635118379649736,45.436707249213676,25.80158886956394,34.0,4.0,6.0
NULO,RAW,2,soft_vector_codebook,51,0,0,4.036349854259015,18.967069691736476,14.930719837477461,35.0,0.0,7.0
NULO,RAW,2,soft_vector_codebook,52,1,0,7.582104519269726,26.268685140606664,18.686580621336937,36.0,1.0,7.0
NULO,RAW,2,soft_vector_codebook,53,0,0,35.29928744525915,70.39584697491694,35.09655952965779,37.0,2.0,7.0
NULO,RAW,2,soft_vector_codebook,54,1,0,1.5221237313819176,2.9444551162108965,1.422331384828979,38.0,3.0,7.0
NULO,RAW,2,soft_vector_codebook,55,1,0,17.230365841952125,25.126468911129848,7.896103069177723,39.0,4.0,7.0
NULO,RAW,2,soft_vector_codebook,56,0,0,11.462674883601881,17.27843571724322,5.815760833641338,40.0,0.0,8.0
NULO,RAW,2,soft_vector_codebook,57,1,0,4.719924231709781,15.315258444248768,10.595334212538987,41.0,1.0,8.0
NULO,RAW,2,soft_vector_codebook,58,0,0,3.7985280102567347,5.245425652917715,1.4468976426609799,42.0,2.0,8.0
NULO,RAW,2,soft_vector_codebook,59,1,0,27.92892597633715,41.50269933950411,13.57377336316696,43.0,3.0,8.0
NULO,RAW,2,soft_vector_codebook,60,1,0,9.426982861447005,19.78914306473713,10.362160203290124,44.0,4.0,8.0
NULO,POST_Q1_1,0,hard_vector,16,0,0,39.086897205503384,47.170161334669174,8.08326412916579,,,
NULO,POST_Q1_1,0,hard_vector,17,1,1,13.437982834592763,12.833353845396665,0.6046289891960974,,,
NULO,POST_Q1_1,0,hard_vector,18,0,1,19.81534077556095,8.739738786353401,11.07560198920755,,,
NULO,POST_Q1_1,0,hard_vector,19,0,1,19.836438417269694,2.718485148188637,17.117953269081056,,,
NULO,POST_Q1_1,0,hard_vector,20,1,1,17.95917346021671,16.873287057024115,1.085886403192596,,,
NULO,POST_Q1_1,0,hard_vector,21,1,1,26.549844185441913,22.05032240021302,4.499521785228893,,,
NULO,POST_Q1_1,0,hard_vector,22,0,1,21.918910970133382,18.617647349431554,3.301263620701828,,,
NULO,POST_Q1_1,0,hard_vector,23,0,1,10.11863097988394,3.7376325169782105,6.38099846290573,,,
NULO,POST_Q1_1,0,hard_vector,24,0,1,43.54530529529541,19.806333598323505,23.738971696971902,,,
NULO,POST_Q1_1,0,hard_vector,25,0,1,22.39225237440475,16.40177412332345,5.990478251081303,,,
NULO,POST_Q1_1,0,hard_vector,26,0,0,8.326879170616534,30.634473603294378,22.307594432677845,,,
NULO,POST_Q1_1,0,hard_vector,27,0,0,12.031060547473444,19.619745198503907,7.588684651030462,,,
NULO,POST_Q1_1,0,hard_vector,28,0,0,19.215203375343986,42.37190486403368,23.156701488689695,,,
NULO,POST_Q1_1,0,hard_vector,29,1,1,19.958915384160814,17.819243960425077,2.139671423735738,,,
NULO,POST_Q1_1,0,hard_vector,30,1,1,78.58296395739275,68.14220140412947,10.440762553263284,,,
NULO,POST_Q1_1,0,hard_vector,31,0,0,14.453114082838784,33.849360684061246,19.39624660122246,,,
NULO,POST_Q1_1,0,hard_vector,32,0,0,9.887705298945761,17.043445099825323,7.155739800879562,,,
NULO,POST_Q1_1,0,hard_vector,33,1,0,2.6786479961338947,14.326763805621772,11.648115809487877,,,
NULO,POST_Q1_1,0,hard_vector,34,1,0,7.027812379138333,18.55829692252118,11.530484543382848,,,
NULO,POST_Q1_1,0,hard_vector,35,1,0,9.988069863214367,14.02730584297063,4.039235979756263,,,
NULO,POST_Q1_1,0,hard_vector,36,1,0,12.274298113426184,17.46788821938712,5.193590105960936,,,
NULO,POST_Q1_1,0,hard_vector,37,0,0,18.881414678706435,22.982924175998352,4.101509497291918,,,
NULO,POST_Q1_1,0,hard_vector,38,1,1,44.193365441796956,26.385681971743452,17.807683470053504,,,
NULO,POST_Q1_1,0,hard_vector,39,0,1,23.990384196210062,13.95304427234769,10.037339923862373,,,
NULO,POST_Q1_1,0,hard_vector,40,0,1,28.52331674173051,7.962459121525241,20.56085762020527,,,
NULO,POST_Q1_1,0,hard_vector,41,0,0,17.44790240386799,24.794164173460246,7.346261769592257,,,
NULO,POST_Q1_1,0,hard_vector,42,0,0,9.265514108091372,19.360998059860353,10.095483951768982,,,
NULO,POST_Q1_1,0,hard_vector,43,1,0,12.730350702076754,15.419412266331125,2.689061564254372,,,
NULO,POST_Q1_1,0,hard_vector,44,1,0,6.133235686642625,24.892623933939195,18.75938824729657,,,
NULO,POST_Q1_1,0,hard_vector,45,0,1,20.713787937511338,6.801962804465712,13.911825133045625,,,
NULO,POST_Q1_1,0,hard_vector,46,1,0,5.219407253588084,18.520171706878546,13.300764453290462,,,
NULO,POST_Q1_1,0,hard_vector,47,0,0,5.350065091822719,14.818326356667212,9.468261264844493,,,
NULO,POST_Q1_1,0,hard_vector,48,1,1,27.89347883187998,10.891332566914118,17.00214626496586,,,
NULO,POST_Q1_1,0,hard_vector,49,0,0,2.4152269857326534,12.128360326089988,9.713133340357334,,,
NULO,POST_Q1_1,0,hard_vector,50,1,0,6.988015534992468,8.641537534132791,1.653521999140323,,,
NULO,POST_Q1_1,0,hard_vector,51,0,1,37.238774934488575,21.037045201040957,16.201729733447618,,,
NULO,POST_Q1_1,0,hard_vector,52,1,0,3.5869375728382304,5.591312179035755,2.004374606197525,,,
NULO,POST_Q1_1,0,hard_vector,53,0,1,34.48762779641568,15.20490412025577,19.28272367615991,,,
NULO,POST_Q1_1,0,hard_vector,54,1,0,9.635714348088408,34.874585924822945,25.23887157673454,,,
NULO,POST_Q1_1,0,hard_vector,55,1,1,12.06568354503519,10.808260986622441,1.257422558412749,,,
NULO,POST_Q1_1,0,hard_vector,56,0,1,15.036320828130666,9.545439522836197,5.490881305294469,,,
NULO,POST_Q1_1,0,hard_vector,57,1,0,15.601501001761669,31.644418652920198,16.04291765115853,,,
NULO,POST_Q1_1,0,hard_vector,58,0,1,25.09535258432634,18.747196146165344,6.348156438160995,,,
NULO,POST_Q1_1,0,hard_vector,59,1,1,10.353263433925557,5.204160504693206,5.149102929232351,,,
NULO,POST_Q1_1,0,hard_vector,60,1,0,6.796115576087095,27.271157068043912,20.475041491956816,,,
NULO,POST_Q1_1,0,soft_vector_codebook,16,0,0,39.086897205503384,47.170161334669174,8.08326412916579,0.0,0.0,0.0
NULO,POST_Q1_1,0,soft_vector_codebook,17,1,1,13.437982834592763,12.833353845396665,0.6046289891960974,1.0,1.0,0.0
NULO,POST_Q1_1,0,soft_vector_codebook,18,0,1,19.81534077556095,8.739738786353401,11.07560198920755,2.0,2.0,0.0
NULO,POST_Q1_1,0,soft_vector_codebook,19,0,1,19.836438417269694,2.718485148188637,17.117953269081056,3.0,3.0,0.0
NULO,POST_Q1_1,0,soft_vector_codebook,20,1,1,17.95917346021671,16.873287057024115,1.085886403192596,4.0,4.0,0.0
NULO,POST_Q1_1,0,soft_vector_codebook,21,1,1,26.549844185441913,22.05032240021302,4.499521785228893,5.0,0.0,1.0
NULO,POST_Q1_1,0,soft_vector_codebook,22,0,1,21.918910970133382,18.617647349431554,3.301263620701828,6.0,1.0,1.0
NULO,POST_Q1_1,0,soft_vector_codebook,23,0,1,10.11863097988394,3.7376325169782105,6.38099846290573,7.0,2.0,1.0
NULO,POST_Q1_1,0,soft_vector_codebook,24,0,1,43.54530529529541,19.806333598323505,23.738971696971902,8.0,3.0,1.0
NULO,POST_Q1_1,0,soft_vector_codebook,25,0,1,22.39225237440475,16.40177412332345,5.990478251081303,9.0,4.0,1.0
NULO,POST_Q1_1,0,soft_vector_codebook,26,0,0,8.326879170616534,30.634473603294378,22.307594432677845,10.0,0.0,2.0
NULO,POST_Q1_1,0,soft_vector_codebook,27,0,0,12.031060547473444,19.619745198503907,7.588684651030462,11.0,1.0,2.0
NULO,POST_Q1_1,0,soft_vector_codebook,28,0,0,19.215203375343986,42.37190486403368,23.156701488689695,12.0,2.0,2.0
NULO,POST_Q1_1,0,soft_vector_codebook,29,1,1,19.958915384160814,17.819243960425077,2.139671423735738,13.0,3.0,2.0
NULO,POST_Q1_1,0,soft_vector_codebook,30,1,1,78.58296395739275,68.14220140412947,10.440762553263284,14.0,4.0,2.0
NULO,POST_Q1_1,0,soft_vector_codebook,31,0,0,14.453114082838784,33.849360684061246,19.39624660122246,15.0,0.0,3.0
NULO,POST_Q1_1,0,soft_vector_codebook,32,0,0,9.887705298945761,17.043445099825323,7.155739800879562,16.0,1.0,3.0
NULO,POST_Q1_1,0,soft_vector_codebook,33,1,0,2.6786479961338947,14.326763805621772,11.648115809487877,17.0,2.0,3.0
NULO,POST_Q1_1,0,soft_vector_codebook,34,1,0,7.027812379138333,18.55829692252118,11.530484543382848,18.0,3.0,3.0
NULO,POST_Q1_1,0,soft_vector_codebook,35,1,0,9.988069863214367,14.02730584297063,4.039235979756263,19.0,4.0,3.0
NULO,POST_Q1_1,0,soft_vector_codebook,36,1,0,12.274298113426184,17.46788821938712,5.193590105960936,20.0,0.0,4.0
NULO,POST_Q1_1,0,soft_vector_codebook,37,0,0,18.881414678706435,22.982924175998352,4.101509497291918,21.0,1.0,4.0
NULO,POST_Q1_1,0,soft_vector_codebook,38,1,1,44.193365441796956,26.385681971743452,17.807683470053504,22.0,2.0,4.0
NULO,POST_Q1_1,0,soft_vector_codebook,39,0,1,23.990384196210062,13.95304427234769,10.037339923862373,23.0,3.0,4.0
NULO,POST_Q1_1,0,soft_vector_codebook,40,0,1,28.52331674173051,7.962459121525241,20.56085762020527,24.0,4.0,4.0
NULO,POST_Q1_1,0,soft_vector_codebook,41,0,0,17.44790240386799,24.794164173460246,7.346261769592257,25.0,0.0,5.0
NULO,POST_Q1_1,0,soft_vector_codebook,42,0,0,9.265514108091372,19.360998059860353,10.095483951768982,26.0,1.0,5.0
NULO,POST_Q1_1,0,soft_vector_codebook,43,1,0,12.730350702076754,15.419412266331125,2.689061564254372,27.0,2.0,5.0
NULO,POST_Q1_1,0,soft_vector_codebook,44,1,0,6.133235686642625,24.892623933939195,18.75938824729657,28.0,3.0,5.0
NULO,POST_Q1_1,0,soft_vector_codebook,45,0,1,20.713787937511338,6.801962804465712,13.911825133045625,29.0,4.0,5.0
NULO,POST_Q1_1,0,soft_vector_codebook,46,1,0,5.219407253588084,18.520171706878546,13.300764453290462,30.0,0.0,6.0
NULO,POST_Q1_1,0,soft_vector_codebook,47,0,0,5.350065091822719,14.818326356667212,9.468261264844493,31.0,1.0,6.0
NULO,POST_Q1_1,0,soft_vector_codebook,48,1,1,27.89347883187998,10.891332566914118,17.00214626496586,32.0,2.0,6.0
NULO,POST_Q1_1,0,soft_vector_codebook,49,0,0,2.4152269857326534,12.128360326089988,9.713133340357334,33.0,3.0,6.0
NULO,POST_Q1_1,0,soft_vector_codebook,50,1,0,6.988015534992468,8.641537534132791,1.653521999140323,34.0,4.0,6.0
NULO,POST_Q1_1,0,soft_vector_codebook,51,0,1,37.238774934488575,21.037045201040957,16.201729733447618,35.0,0.0,7.0
NULO,POST_Q1_1,0,soft_vector_codebook,52,1,0,3.5869375728382304,5.591312179035755,2.004374606197525,36.0,1.0,7.0
NULO,POST_Q1_1,0,soft_vector_codebook,53,0,1,34.48762779641568,15.20490412025577,19.28272367615991,37.0,2.0,7.0
NULO,POST_Q1_1,0,soft_vector_codebook,54,1,0,9.635714348088408,34.874585924822945,25.23887157673454,38.0,3.0,7.0
NULO,POST_Q1_1,0,soft_vector_codebook,55,1,1,12.06568354503519,10.808260986622441,1.257422558412749,39.0,4.0,7.0
NULO,POST_Q1_1,0,soft_vector_codebook,56,0,1,15.036320828130666,9.545439522836197,5.490881305294469,40.0,0.0,8.0
NULO,POST_Q1_1,0,soft_vector_codebook,57,1,0,15.601501001761669,31.644418652920198,16.04291765115853,41.0,1.0,8.0
NULO,POST_Q1_1,0,soft_vector_codebook,58,0,1,25.09535258432634,18.747196146165344,6.348156438160995,42.0,2.0,8.0
NULO,POST_Q1_1,0,soft_vector_codebook,59,1,1,10.353263433925557,5.204160504693206,5.149102929232351,43.0,3.0,8.0
NULO,POST_Q1_1,0,soft_vector_codebook,60,1,0,6.796115576087095,27.271157068043912,20.475041491956816,44.0,4.0,8.0
NULO,POST_Q1_1,1,hard_vector,16,0,0,28.861932433868706,35.21276711335885,6.350834679490145,,,
NULO,POST_Q1_1,1,hard_vector,17,1,0,8.282647120473436,11.588708037469972,3.306060916996536,,,
NULO,POST_Q1_1,1,hard_vector,18,0,1,7.022802950551074,5.06131483069051,1.9614881198605643,,,
NULO,POST_Q1_1,1,hard_vector,19,0,1,5.503574781368625,2.623357999018439,2.8802167823501863,,,
NULO,POST_Q1_1,1,hard_vector,20,1,0,2.828817829935209,5.17103149194519,2.3422136620099807,,,
NULO,POST_Q1_1,1,hard_vector,21,1,0,10.75836876013594,11.869310903446458,1.1109421433105169,,,
NULO,POST_Q1_1,1,hard_vector,22,0,1,59.13753658532274,57.86556457178026,1.2719720135424808,,,
NULO,POST_Q1_1,1,hard_vector,23,0,0,24.97513803365025,31.305207153210176,6.330069119559926,,,
NULO,POST_Q1_1,1,hard_vector,24,0,1,9.427952723428556,7.308273231095508,2.1196794923330478,,,
NULO,POST_Q1_1,1,hard_vector,25,0,0,33.24620400400563,33.43763017100427,0.1914261669986459,,,
NULO,POST_Q1_1,1,hard_vector,26,0,0,3.9221122250024414,5.518747738058915,1.5966355130564733,,,
NULO,POST_Q1_1,1,hard_vector,27,0,0,270.03511747376854,275.50635113970327,5.471233665934733,,,
NULO,POST_Q1_1,1,hard_vector,28,0,0,112.8929120916793,125.96028376297754,13.067371671298233,,,
NULO,POST_Q1_1,1,hard_vector,29,1,1,3.7410522867478933,3.5296012798940892,0.21145100685380402,,,
NULO,POST_Q1_1,1,hard_vector,30,1,1,5.285926275161226,2.5169892609136792,2.768937014247547,,,
NULO,POST_Q1_1,1,hard_vector,31,0,0,6.189944818902119,7.746656436057709,1.5567116171555897,,,
NULO,POST_Q1_1,1,hard_vector,32,0,1,13.08740323464968,10.072211245473689,3.0151919891759906,,,
NULO,POST_Q1_1,1,hard_vector,33,1,0,51.104236756206895,51.24821984398235,0.1439830877754531,,,
NULO,POST_Q1_1,1,hard_vector,34,1,0,12.975323325482703,16.910133556507805,3.934810231025102,,,
NULO,POST_Q1_1,1,hard_vector,35,1,0,6.194665942373152,7.984337017116015,1.7896710747428637,,,
NULO,POST_Q1_1,1,hard_vector,36,1,1,45.92419561318217,41.08871011662201,4.83548549656016,,,
NULO,POST_Q1_1,1,hard_vector,37,0,0,14.412881317595804,16.534356887147126,2.121475569551322,,,
NULO,POST_Q1_1,1,hard_vector,38,1,0,31.794451730495027,36.40969680492421,4.615245074429183,,,
NULO,POST_Q1_1,1,hard_vector,39,0,1,20.920180356824144,16.793740914280157,4.126439442543987,,,
NULO,POST_Q1_1,1,hard_vector,40,0,0,197.75808256457944,202.56653559317928,4.808453028599843,,,
NULO,POST_Q1_1,1,hard_vector,41,0,0,12.305903047737342,15.02958259821035,2.7236795504730082,,,
NULO,POST_Q1_1,1,hard_vector,42,0,1,3.0925613823918554,2.2843779590505693,0.8081834233412861,,,
NULO,POST_Q1_1,1,hard_vector,43,1,1,20.718797435241328,16.339771861018438,4.37902557422289,,,
NULO,POST_Q1_1,1,hard_vector,44,1,0,17.1646630593859,20.663164197275165,3.4985011378892636,,,
NULO,POST_Q1_1,1,hard_vector,45,0,1,310.0567289751171,307.7182526325887,2.338476342528395,,,
NULO,POST_Q1_1,1,hard_vector,46,1,1,4.551037614119362,3.9665240602263223,0.5845135538930393,,,
NULO,POST_Q1_1,1,hard_vector,47,0,0,53.65573532793755,56.57891880781773,2.92318347988018,,,
NULO,POST_Q1_1,1,hard_vector,48,1,0,23.38190228347061,29.808710142102825,6.426807858632216,,,
NULO,POST_Q1_1,1,hard_vector,49,0,0,36.329689451177956,42.247650993055736,5.91796154187778,,,
NULO,POST_Q1_1,1,hard_vector,50,1,1,38.14857007468095,36.02709265280851,2.1214774218724344,,,
NULO,POST_Q1_1,1,hard_vector,51,0,0,48.35305447218249,57.44960083535149,9.096546363168997,,,
NULO,POST_Q1_1,1,hard_vector,52,1,0,24.320052549324554,26.415118061472636,2.095065512148082,,,
NULO,POST_Q1_1,1,hard_vector,53,0,1,22.310014099947313,19.25498727169696,3.0550268282503517,,,
NULO,POST_Q1_1,1,hard_vector,54,1,1,26.6983123177859,24.40600899245373,2.292303325332167,,,
NULO,POST_Q1_1,1,hard_vector,55,1,1,53.88731006731175,50.92051675263245,2.9667933146793004,,,
NULO,POST_Q1_1,1,hard_vector,56,0,0,21.093579187034905,23.433179020408605,2.3395998333737005,,,
NULO,POST_Q1_1,1,hard_vector,57,1,0,23.49310880284355,26.679940123822075,3.1868313209785235,,,
NULO,POST_Q1_1,1,hard_vector,58,0,1,15.889232761981354,12.925062616890646,2.9641701450907085,,,
NULO,POST_Q1_1,1,hard_vector,59,1,0,13.856888738941025,18.199842059589745,4.34295332064872,,,
NULO,POST_Q1_1,1,hard_vector,60,1,1,30.156103345335776,24.412674906255837,5.743428439079938,,,
NULO,POST_Q1_1,1,soft_vector_codebook,16,0,0,28.861932433868706,35.21276711335885,6.350834679490145,0.0,0.0,0.0
NULO,POST_Q1_1,1,soft_vector_codebook,17,1,0,8.282647120473436,11.588708037469972,3.306060916996536,1.0,1.0,0.0
NULO,POST_Q1_1,1,soft_vector_codebook,18,0,1,7.022802950551074,5.06131483069051,1.9614881198605643,2.0,2.0,0.0
NULO,POST_Q1_1,1,soft_vector_codebook,19,0,1,5.503574781368625,2.623357999018439,2.8802167823501863,3.0,3.0,0.0
NULO,POST_Q1_1,1,soft_vector_codebook,20,1,0,2.828817829935209,5.17103149194519,2.3422136620099807,4.0,4.0,0.0
NULO,POST_Q1_1,1,soft_vector_codebook,21,1,0,10.75836876013594,11.869310903446458,1.1109421433105169,5.0,0.0,1.0
NULO,POST_Q1_1,1,soft_vector_codebook,22,0,1,59.13753658532274,57.86556457178026,1.2719720135424808,6.0,1.0,1.0
NULO,POST_Q1_1,1,soft_vector_codebook,23,0,0,24.97513803365025,31.305207153210176,6.330069119559926,7.0,2.0,1.0
NULO,POST_Q1_1,1,soft_vector_codebook,24,0,1,9.427952723428556,7.308273231095508,2.1196794923330478,8.0,3.0,1.0
NULO,POST_Q1_1,1,soft_vector_codebook,25,0,0,33.24620400400563,33.43763017100427,0.1914261669986459,9.0,4.0,1.0
NULO,POST_Q1_1,1,soft_vector_codebook,26,0,0,3.9221122250024414,5.518747738058915,1.5966355130564733,10.0,0.0,2.0
NULO,POST_Q1_1,1,soft_vector_codebook,27,0,0,270.03511747376854,275.50635113970327,5.471233665934733,11.0,1.0,2.0
NULO,POST_Q1_1,1,soft_vector_codebook,28,0,0,112.8929120916793,125.96028376297754,13.067371671298233,12.0,2.0,2.0
NULO,POST_Q1_1,1,soft_vector_codebook,29,1,1,3.7410522867478933,3.5296012798940892,0.21145100685380402,13.0,3.0,2.0
NULO,POST_Q1_1,1,soft_vector_codebook,30,1,1,5.285926275161226,2.5169892609136792,2.768937014247547,14.0,4.0,2.0
NULO,POST_Q1_1,1,soft_vector_codebook,31,0,0,6.189944818902119,7.746656436057709,1.5567116171555897,15.0,0.0,3.0
NULO,POST_Q1_1,1,soft_vector_codebook,32,0,1,13.08740323464968,10.072211245473689,3.0151919891759906,16.0,1.0,3.0
NULO,POST_Q1_1,1,soft_vector_codebook,33,1,0,51.104236756206895,51.24821984398235,0.1439830877754531,17.0,2.0,3.0
NULO,POST_Q1_1,1,soft_vector_codebook,34,1,0,12.975323325482703,16.910133556507805,3.934810231025102,18.0,3.0,3.0
NULO,POST_Q1_1,1,soft_vector_codebook,35,1,0,6.194665942373152,7.984337017116015,1.7896710747428637,19.0,4.0,3.0
NULO,POST_Q1_1,1,soft_vector_codebook,36,1,1,45.92419561318217,41.08871011662201,4.83548549656016,20.0,0.0,4.0
NULO,POST_Q1_1,1,soft_vector_codebook,37,0,0,14.412881317595804,16.534356887147126,2.121475569551322,21.0,1.0,4.0
NULO,POST_Q1_1,1,soft_vector_codebook,38,1,0,31.794451730495027,36.40969680492421,4.615245074429183,22.0,2.0,4.0
NULO,POST_Q1_1,1,soft_vector_codebook,39,0,1,20.920180356824144,16.793740914280157,4.126439442543987,23.0,3.0,4.0
NULO,POST_Q1_1,1,soft_vector_codebook,40,0,0,197.75808256457944,202.56653559317928,4.808453028599843,24.0,4.0,4.0
NULO,POST_Q1_1,1,soft_vector_codebook,41,0,0,12.305903047737342,15.02958259821035,2.7236795504730082,25.0,0.0,5.0
NULO,POST_Q1_1,1,soft_vector_codebook,42,0,1,3.0925613823918554,2.2843779590505693,0.8081834233412861,26.0,1.0,5.0
NULO,POST_Q1_1,1,soft_vector_codebook,43,1,1,20.718797435241328,16.339771861018438,4.37902557422289,27.0,2.0,5.0
NULO,POST_Q1_1,1,soft_vector_codebook,44,1,0,17.1646630593859,20.663164197275165,3.4985011378892636,28.0,3.0,5.0
NULO,POST_Q1_1,1,soft_vector_codebook,45,0,1,310.0567289751171,307.7182526325887,2.338476342528395,29.0,4.0,5.0
NULO,POST_Q1_1,1,soft_vector_codebook,46,1,1,4.551037614119362,3.9665240602263223,0.5845135538930393,30.0,0.0,6.0
NULO,POST_Q1_1,1,soft_vector_codebook,47,0,0,53.65573532793755,56.57891880781773,2.92318347988018,31.0,1.0,6.0
NULO,POST_Q1_1,1,soft_vector_codebook,48,1,0,23.38190228347061,29.808710142102825,6.426807858632216,32.0,2.0,6.0
NULO,POST_Q1_1,1,soft_vector_codebook,49,0,0,36.329689451177956,42.247650993055736,5.91796154187778,33.0,3.0,6.0
NULO,POST_Q1_1,1,soft_vector_codebook,50,1,1,38.14857007468095,36.02709265280851,2.1214774218724344,34.0,4.0,6.0
NULO,POST_Q1_1,1,soft_vector_codebook,51,0,0,48.35305447218249,57.44960083535149,9.096546363168997,35.0,0.0,7.0
NULO,POST_Q1_1,1,soft_vector_codebook,52,1,0,24.320052549324554,26.415118061472636,2.095065512148082,36.0,1.0,7.0
NULO,POST_Q1_1,1,soft_vector_codebook,53,0,1,22.310014099947313,19.25498727169696,3.0550268282503517,37.0,2.0,7.0
NULO,POST_Q1_1,1,soft_vector_codebook,54,1,1,26.6983123177859,24.40600899245373,2.292303325332167,38.0,3.0,7.0
NULO,POST_Q1_1,1,soft_vector_codebook,55,1,1,53.88731006731175,50.92051675263245,2.9667933146793004,39.0,4.0,7.0
NULO,POST_Q1_1,1,soft_vector_codebook,56,0,0,21.093579187034905,23.433179020408605,2.3395998333737005,40.0,0.0,8.0
NULO,POST_Q1_1,1,soft_vector_codebook,57,1,0,23.49310880284355,26.679940123822075,3.1868313209785235,41.0,1.0,8.0
NULO,POST_Q1_1,1,soft_vector_codebook,58,0,1,15.889232761981354,12.925062616890646,2.9641701450907085,42.0,2.0,8.0
NULO,POST_Q1_1,1,soft_vector_codebook,59,1,0,13.856888738941025,18.199842059589745,4.34295332064872,43.0,3.0,8.0
NULO,POST_Q1_1,1,soft_vector_codebook,60,1,1,30.156103345335776,24.412674906255837,5.743428439079938,44.0,4.0,8.0
NULO,POST_Q1_1,2,hard_vector,16,0,0,1.4880179188271216,8.622855688560774,7.134837769733652,,,
NULO,POST_Q1_1,2,hard_vector,17,1,1,21.651239336555044,13.301278981537243,8.349960355017801,,,
NULO,POST_Q1_1,2,hard_vector,18,0,1,12.552472858073369,5.976338383352565,6.576134474720804,,,
NULO,POST_Q1_1,2,hard_vector,19,0,1,9.423412036663894,6.132153267832775,3.291258768831119,,,
NULO,POST_Q1_1,2,hard_vector,20,1,0,12.770649833552355,15.648695022043519,2.878045188491164,,,
NULO,POST_Q1_1,2,hard_vector,21,1,0,8.577797997090054,24.960081929543694,16.38228393245364,,,
NULO,POST_Q1_1,2,hard_vector,22,0,0,13.289923802723614,41.121736909362134,27.83181310663852,,,
NULO,POST_Q1_1,2,hard_vector,23,0,1,22.37696829864238,14.53592525310374,7.841043045538642,,,
NULO,POST_Q1_1,2,hard_vector,24,0,0,55.22892207457141,67.5030284963212,12.2741064217498,,,
NULO,POST_Q1_1,2,hard_vector,25,0,0,17.606861723116168,38.250014241232805,20.643152518116636,,,
NULO,POST_Q1_1,2,hard_vector,26,0,0,75.96200229342821,88.5162667158153,12.554264422387092,,,
NULO,POST_Q1_1,2,hard_vector,27,0,0,5.0308802620265825,9.645104053857937,4.614223791831354,,,
NULO,POST_Q1_1,2,hard_vector,28,0,0,6.828543637430024,15.878905003531534,9.050361366101509,,,
NULO,POST_Q1_1,2,hard_vector,29,1,1,4.7767114955902175,3.749516283073269,1.0271952125169483,,,
NULO,POST_Q1_1,2,hard_vector,30,1,1,8.23803676098402,4.930904801303759,3.3071319596802606,,,
NULO,POST_Q1_1,2,hard_vector,31,0,1,26.327398876954504,8.745649703270933,17.58174917368357,,,
NULO,POST_Q1_1,2,hard_vector,32,0,1,200.77158457493653,169.12692444377203,31.6446601311645,,,
NULO,POST_Q1_1,2,hard_vector,33,1,1,14.938890261248524,5.030885731035183,9.90800453021334,,,
NULO,POST_Q1_1,2,hard_vector,34,1,1,31.372282508296156,27.288663200760585,4.083619307535571,,,
NULO,POST_Q1_1,2,hard_vector,35,1,0,33.46691981766042,51.42742674912115,17.960506931460735,,,
NULO,POST_Q1_1,2,hard_vector,36,1,0,11.682286028839778,25.27943273282513,13.59714670398535,,,
NULO,POST_Q1_1,2,hard_vector,37,0,1,60.06941621811654,28.99100017400897,31.078416044107566,,,
NULO,POST_Q1_1,2,hard_vector,38,1,0,5.3331453632659755,19.969297093502245,14.63615173023627,,,
NULO,POST_Q1_1,2,hard_vector,39,0,1,21.71412593055782,12.908424075734997,8.805701854822823,,,
NULO,POST_Q1_1,2,hard_vector,40,0,0,38.78359052803402,69.35372314435709,30.57013261632307,,,
NULO,POST_Q1_1,2,hard_vector,41,0,1,25.505755639495725,23.560149487257828,1.9456061522378967,,,
NULO,POST_Q1_1,2,hard_vector,42,0,0,49.298351327866484,67.18166455229522,17.883313224428733,,,
